url	download_complete
ngs.ics.uci.edu/indieflix-2	complete
sli.ics.uci.edu/Classes/2013F-273a	complete
ngs.ics.uci.edu/digital-medical-records	complete
www.ics.uci.edu/~cbdaviso/ics153/fall98/chapter5a/chap5.htm	complete
chenli.ics.uci.edu/students	complete
ngs.ics.uci.edu/now-video-in-radio	complete
ngs.ics.uci.edu/computational-journalism	complete
computableplant.ics.uci.edu/~guy/Plenum.html	complete
www.ics.uci.edu/about/visit/index.php	complete
ngs.ics.uci.edu/cancer-survivor	complete
www.ics.uci.edu/~skong2/pollen_BIC.html	complete
www.ics.uci.edu/community/news/view_news?id=1263	complete
ngs.ics.uci.edu/category/technical-thoughts/page/38	complete
sdcl.ics.uci.edu/2014/02/welcome-mengyao	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw4.html	complete
ngs.ics.uci.edu/web-science-2	complete
ngs.ics.uci.edu/web-science-3	complete
evoke.ics.uci.edu/newsite?page_id=192	complete
futurehealth.ics.uci.edu/about	complete
sdcl.ics.uci.edu/2012/02/calico-demo-available	complete
www.ics.uci.edu/community/news/press/view_press?id=73	complete
www.ics.uci.edu/~guptasid	complete
ngs.ics.uci.edu/the-nets-next-10-years	complete
ngs.ics.uci.edu/partners/current-students	complete
ngs.ics.uci.edu/metamorphosis-of-india	complete
www.ics.uci.edu/community/news/view_news?id=1262	complete
mhcid.ics.uci.edu/admissions/information-session-2	complete
www.ics.uci.edu/~dmassagu	complete
www.ics.uci.edu/~wjohnson/BIDA/AppendixC/leukemia.txt	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch12/Ch12WinBUGScode.odc	complete
ngs.ics.uci.edu/words-a-farewell	complete
sli.ics.uci.edu/Category/Spam	complete
www.ics.uci.edu/~ajfrank	complete
www.ics.uci.edu/~yingyib	complete
ngs.ics.uci.edu/china-trip-nov-2006-1	complete
ngs.ics.uci.edu/china-trip-nov-2006-2	complete
ngs.ics.uci.edu/category/general-updates/page/35	complete
wics.ics.uci.edu/events	complete
www.ics.uci.edu/~pattis	complete
www.ics.uci.edu/~stasio/winter06/lab1/lab1.html	complete
xtune.ics.uci.edu/xtune-pub.htm	complete
sli.ics.uci.edu/Projects/RCTree	complete
ngs.ics.uci.edu/category/general-updates/page/74	complete
ngs.ics.uci.edu/allergic-reaction	complete
ngs.ics.uci.edu/category/technical-thoughts/page/43	complete
wics.ics.uci.edu/week-3-resume-workshop	complete
www.ics.uci.edu/vrst	complete
sli.ics.uci.edu/Main/HomePage	complete
ngs.ics.uci.edu/category/experiential-computing/page/50	complete
ngs.ics.uci.edu/gym-and-cabletvtelco	complete
ngs.ics.uci.edu/changing-academic-climate	complete
ngs.ics.uci.edu/entrepreneurism-class	complete
ngs.ics.uci.edu/author/ramesh/page/84	complete
ngs.ics.uci.edu/wsj-on-citizen-journalism	complete
www.ics.uci.edu/%7Efielding	complete
vid.ics.uci.edu/lab-members/faculty/judith_full	complete
ngs.ics.uci.edu/category/experiential-computing/page/49	complete
ngs.ics.uci.edu/after-mandarin-it-is-hindi	complete
ngs.ics.uci.edu/category/experiential-computing/page/48	complete
sli.ics.uci.edu/PmWiki/Images	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab1.html	complete
sli.ics.uci.edu/Classes/2015F-179-ProjectIdeas	complete
sdcl.ics.uci.edu/2014/08/codeexchange	complete
ngs.ics.uci.edu/category/experiential-computing/page/8	complete
ngs.ics.uci.edu/category/experiential-computing/page/9	complete
cml.ics.uci.edu	complete
ngs.ics.uci.edu/category/experiential-computing/page/46	complete
ngs.ics.uci.edu/category/experiential-computing/page/2	complete
ngs.ics.uci.edu/category/experiential-computing/page/3	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/links.html	complete
ngs.ics.uci.edu/photos-a-new-challenge-3	complete
ngs.ics.uci.edu/category/experiential-computing/page/6	complete
www.ics.uci.edu/~dechter/acp_award.html	complete
www.ics.uci.edu/~dsm/ngocdo	complete
ngs.ics.uci.edu/category/experiential-computing/page/5	complete
www.ics.uci.edu/~dvk/pub/ICDE09_dvk_Speech.html	complete
ngs.ics.uci.edu/seraja	complete
cml.ics.uci.edu/faculty	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch8/trauma300.txt	complete
ngs.ics.uci.edu/in-florence	complete
ngs.ics.uci.edu/german-memories	complete
ngs.ics.uci.edu/seraja-updates-2	complete
www.ics.uci.edu/~dvk/pub/SIGIR08_dvk.html	complete
cherry.ics.uci.edu	complete
vip.ics.uci.edu	complete
cml.ics.uci.edu/2012/07/2012_fellowships	complete
ngs.ics.uci.edu/blog/page/202	complete
www.ics.uci.edu/%7Emagda/Projects/Auto.html	complete
cml.ics.uci.edu/2010/04/2010_newmaneager	complete
sli.ics.uci.edu/PmWiki/MarkupExpressions	complete
www.ics.uci.edu/~vpalepu/slides/classes/interviews.html?print-pdf	complete
sli.ics.uci.edu/Group-Meetings/2013W	complete
www.ics.uci.edu/grad/degrees	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model6.txt	complete
ngs.ics.uci.edu/multimedia-information-systems	complete
cml.ics.uci.edu/2010/07/2010_smythaaai	complete
pregelix.ics.uci.edu	complete
sdcl.ics.uci.edu/2012/03/marian-petre-visit	complete
cml.ics.uci.edu/2013/01/winter-2013	complete
www.ics.uci.edu/~lmartie/education/springs	complete
sli.ics.uci.edu/Classes/2008F-Discussion	complete
ngs.ics.uci.edu/interviews	complete
sli.ics.uci.edu/misc/cs179/pyGM_BayesNet.html	complete
ngs.ics.uci.edu/cameras	complete
www.ics.uci.edu/~dvk/pub/IS07_dvk_join.html	complete
www.ics.uci.edu/~maheshmn/eCACTI/main.htm	complete
ngs.ics.uci.edu/emerging-trends-from-www2010	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch10/DentalWBcode.txt	complete
www.ics.uci.edu/~kay/courses/i42/hw/labC.html	complete
ngs.ics.uci.edu/tag/digital-dividend	complete
www.ics.uci.edu/about/annualreport	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab5.html	complete
sdcl.ics.uci.edu/2012/04/welcome-alfredo-motta	complete
www.ics.uci.edu/~kay/python/restaurants.py	complete
ngs.ics.uci.edu/category/technical-thoughts/page/19	complete
sli.ics.uci.edu/PmWiki/Passwords	complete
wics.ics.uci.edu/officers	complete
ngs.ics.uci.edu/category/technical-thoughts/page/13	complete
ngs.ics.uci.edu/category/technical-thoughts/page/12	complete
ngs.ics.uci.edu/category/technical-thoughts/page/11	complete
ngs.ics.uci.edu/category/technical-thoughts/page/10	complete
ngs.ics.uci.edu/category/technical-thoughts/page/17	complete
ngs.ics.uci.edu/category/technical-thoughts/page/16	complete
ngs.ics.uci.edu/category/technical-thoughts/page/15	complete
wics.ics.uci.edu/about-community-outreach	complete
www.ics.uci.edu/~lab/policies	complete
ngs.ics.uci.edu/eventweb-is-here-now	complete
www.ics.uci.edu/~wscacchi/Pubs-SF.html	complete
ngs.ics.uci.edu/new-ilife-and-face-recognition	complete
sli.ics.uci.edu/Pubs/Bibliography	complete
sdcl.ics.uci.edu/2012/09/welcome-christian	complete
sdcl.ics.uci.edu/author/andre/page/10	complete
sdcl.ics.uci.edu/author/andre/page/11	complete
www.ics.uci.edu/~kay/courses/i41/hw/evalcomments.html	complete
cml.ics.uci.edu/2016/10/fall-2016	complete
www.ics.uci.edu/~stasio/spring04/reading.html	complete
www.ics.uci.edu/~dsm/cypress	complete
www.cert.ics.uci.edu	complete
www.ics.uci.edu/~nbansal/reconfig.html	complete
www.ics.uci.edu/~kay/uteach/refs.html	complete
cml.ics.uci.edu/aiml/ml-reading-group	complete
ngs.ics.uci.edu/intelligence-analysts	complete
wics.ics.uci.edu/event/general-meeting-in-ics-432?ical=1	complete
www.ics.uci.edu/~kay/labtutor.html	complete
www.ics.uci.edu/~dvk/pub/DEXA02_dvk.html	complete
ngs.ics.uci.edu/iit-students	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw7.html	complete
sli.ics.uci.edu/PmWiki/GroupCustomizations	complete
sli.ics.uci.edu/Classes-CS178-Notes/Probability	complete
www.ics.uci.edu/~dechter/books/index.html	complete
www.ics.uci.edu/~kay/teachingics.html	complete
ngs.ics.uci.edu/in-singapore	complete
www.ics.uci.edu/Arcadia/Teamware/arch/arch.html	complete
www.ics.uci.edu/~dorendor	complete
www.ics.uci.edu/~jiac5	complete
sli.ics.uci.edu/SiteAdmin/AuthUser	complete
ngs.ics.uci.edu/blog?p=658	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab1.html	complete
ngs.ics.uci.edu/uploading-photos	complete
futurehealth.ics.uci.edu/resources/blog	complete
ngs.ics.uci.edu/real-and-virtual-cybereal	complete
www.ics.uci.edu/~respond/net-status1	complete
ngs.ics.uci.edu/next-generation-search-in-2010	complete
www.ics.uci.edu/faculty/centers	complete
www.ics.uci.edu/~kibler/H23syllabus.html	complete
www.ics.uci.edu/community/news	complete
ngs.ics.uci.edu/close-to-normal-at-home	complete
sli.ics.uci.edu/Code	complete
sli.ics.uci.edu/misc/cs179/pyGM_DualDecomp.html	complete
www.ics.uci.edu/~kay/courses/31/hw/BandB.html	complete
www.ics.uci.edu/~adrianoc	complete
ngs.ics.uci.edu/suffering-fools	complete
www.ics.uci.edu/~bic/os	complete
www.ics.uci.edu/pub/chiron	complete
www.ics.uci.edu/grad/courses/index.php	complete
www.ics.uci.edu/~jwross	complete
sli.ics.uci.edu/Ihler-Private/Personal	complete
sli.ics.uci.edu/Classes-2008F/Tools	complete
www.ics.uci.edu/employment/employ_distinguished.php	complete
ngs.ics.uci.edu/objective-self	complete
www.ics.uci.edu/~dvk/pub/C16_SIGMOD14_Jeffrey.ppsx	complete
www.ics.uci.edu/%7Egmark	complete
ngs.ics.uci.edu/clickable-video-ads	complete
sdcl.ics.uci.edu/author/andre/page/6	complete
www.ics.uci.edu/~lopes/teaching/cs221W15/index.html	complete
ngs.ics.uci.edu/india-today	complete
evoke.ics.uci.edu/newsite?page_id=84C	complete
cml.ics.uci.edu/2007/12/2007_yahoogift	complete
ngs.ics.uci.edu/visiting-nagpur	complete
ngs.ics.uci.edu/author/ramesh/page/16	complete
www.ics.uci.edu/~jutts	complete
ngs.ics.uci.edu/author/ramesh/page/17	complete
ngs.ics.uci.edu/educating-india	complete
cradl.ics.uci.edu/category/cradl-news/page/3	complete
cradl.ics.uci.edu/category/cradl-news/page/2	complete
ngs.ics.uci.edu/author/ramesh/page/14	complete
ngs.ics.uci.edu/author/ramesh/page/15	complete
www.ics.uci.edu	complete
mcs.ics.uci.edu/current-students/course-outline	complete
sli.ics.uci.edu/Classes-CS178-Notes/Classification	complete
www.ics.uci.edu/~lmartie/education/fractalRecursion	complete
www.ics.uci.edu/community/news/view_news?id=1256	complete
ngs.ics.uci.edu/i-htm	complete
wics.ics.uci.edu/ignite	complete
ngs.ics.uci.edu/blog/page/252	complete
sli.ics.uci.edu/Classes-2008F/Outline	complete
ngs.ics.uci.edu/web-30	complete
ngs.ics.uci.edu/year-of-events	complete
wics.ics.uci.edu/week-6-socal-gas-company	complete
ngs.ics.uci.edu/author/ramesh/page/164	complete
wics.ics.uci.edu/wics-resume-workshop	complete
www.ics.uci.edu/computing/unix	complete
ngs.ics.uci.edu/search-and-recommendation	complete
ngs.ics.uci.edu/static-and-dynamic-cyberspaces	complete
futurehealth.ics.uci.edu/participation	complete
ngs.ics.uci.edu/yahoo-acquires-upcomingorg	complete
ngs.ics.uci.edu/words-visual-words	complete
ngs.ics.uci.edu/eventweb-is-getting-ready	complete
ngs.ics.uci.edu/digital-photo-albums	complete
www.ics.uci.edu/~lmartie/education/spriteSheetsBackground	complete
sli.ics.uci.edu/PmWiki/DebugVariables	complete
sli.ics.uci.edu/Classes/2011W-178-Review	complete
checkmate.ics.uci.edu	complete
ngs.ics.uci.edu/author/ramesh/page/163	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw8.html	complete
www.ics.uci.edu/~pouria/socialGen/SocialGen.htm	complete
www.ics.uci.edu/%7Emajumder/project.html	complete
www.ics.uci.edu/~lopes/teaching/cs221W13/index.html	complete
www.ics.uci.edu/~fowlkes/sam_hallman/doc	complete
www.ics.uci.edu/~feldman/lec6F00.html	complete
futurehealth.ics.uci.edu/contact	complete
sli.ics.uci.edu/Profiles	complete
computableplant.ics.uci.edu/models/index.html	complete
ngs.ics.uci.edu/tag/objective-self	complete
emj.ics.uci.edu/papers/neural-network-papers	complete
www.ics.uci.edu/~edashofy	complete
www.ics.uci.edu/~cbdaviso/ics153/fall98/chapter3/chap3.htm	complete
sli.ics.uci.edu/Misc/Willsky	complete
www.ics.uci.edu/~goodrich	complete
ngs.ics.uci.edu/blog/page/246	complete
sli.ics.uci.edu/Classes/CSE181	complete
ngs.ics.uci.edu/in-21st-century	complete
www.ics.uci.edu/~kay/scheme/format-decimal.scm	complete
www.ics.uci.edu/~feldman/lec9F00.html	complete
sana.ics.uci.edu	complete
www.ics.uci.edu/~kay/courses/i42/hw	complete
www.ics.uci.edu/~agelfand	complete
ngs.ics.uci.edu/blog/page/216	complete
ngs.ics.uci.edu/workshops-at-acm-multimedia	complete
www.ics.uci.edu/%7Ewscacchi/publications.html	complete
ngs.ics.uci.edu/blog/page/215	complete
ngs.ics.uci.edu/blog/page/212	complete
ngs.ics.uci.edu/blog/page/213	complete
ngs.ics.uci.edu/blog/page/210	complete
dblp.ics.uci.edu/authors	complete
www.ics.uci.edu/~lboyles	complete
www.ics.uci.edu/pub/ietf/http	complete
ngs.ics.uci.edu/blog/page/218	complete
ngs.ics.uci.edu/blog/page/219	complete
sli.ics.uci.edu/Classes-CS178-Notes/PCA	complete
ngs.ics.uci.edu/blog/page/187	complete
www.ics.uci.edu/~redmiles/ics125-FQ01/assignments	complete
ngs.ics.uci.edu/blog/page/185	complete
ngs.ics.uci.edu/blog/page/182	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/LarynxWinBUGScode.odc	complete
www.ics.uci.edu/~bsajadi	complete
ngs.ics.uci.edu/blog/page/181	complete
www.ics.uci.edu/ugrad/qa	complete
sli.ics.uci.edu/Classes/2015F-179	complete
ngs.ics.uci.edu/blog/page/188	complete
ngs.ics.uci.edu/blog/page/189	complete
chenli.ics.uci.edu/publications	complete
www.ics.uci.edu/~stasio/winter04/handouts.html	complete
ngs.ics.uci.edu/back-after-a-long-break	complete
ngs.ics.uci.edu/category/general-updates/page/28	complete
flamingo.ics.uci.edu/releases/1.0	complete
www.ics.uci.edu/~kay/courses/31/hw/menu1.txt	complete
asterix.ics.uci.edu	complete
www.ics.uci.edu/%7Eirani/f04-h22/lab6/Comparable.java	complete
www.ics.uci.edu/~kay/courses/31/hw/menu2.txt	complete
flamingo.ics.uci.edu/releases/3.0	complete
wics.ics.uci.edu/event/potential-wics-study-session?ical=1	complete
www.ics.uci.edu/~stasio/winter04/ics280.html	complete
sli.ics.uci.edu/Group/Johutchi	complete
www.ics.uci.edu/~feldman/lec16F00.html	complete
www.ics.uci.edu/Arcadia/C2/c2.html	complete
ngs.ics.uci.edu/about-ramesh/news	complete
ngs.ics.uci.edu/author/ramesh/page/7	complete
computableplant.ics.uci.edu/sw/dd	complete
sdcl.ics.uci.edu/2015/06/congratulations-thomas	complete
sli.ics.uci.edu/Ihler-Private/ToDo	complete
ngs.ics.uci.edu/hectic-days	complete
ngs.ics.uci.edu/1012	complete
sdcl.ics.uci.edu/papers/technical-reports	complete
www.ics.uci.edu/Arcadia/Teamware/demo/agenda2.html	complete
www.ics.uci.edu/~lmartie/education/spriteSheets	complete
wics.ics.uci.edu/category/news/tour	complete
www.ics.uci.edu/~kay/courses/i41/honesty.html	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab7.html	complete
ngs.ics.uci.edu/category/technical-thoughts/page/27	complete
cml.ics.uci.edu/2013/03/2013_xielinih	complete
www.ics.uci.edu/~thornton/ics22/LabManual/SettingUpJava.html	complete
www.ics.uci.edu/~smyth/courses/cs274	complete
www.ics.uci.edu/~smyth/courses/cs277	complete
wics.ics.uci.edu/week-2-broadcom-info-session	complete
mcs.ics.uci.edu/current-students	complete
ngs.ics.uci.edu/computer-vision-research	complete
jujube.ics.uci.edu/localsearch/fuzzysearch	complete
graphics.ics.uci.edu/drupal/node/22	complete
sli.ics.uci.edu/AIML/RecentChanges	complete
ngs.ics.uci.edu/author/ramesh/page/99	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch15/DPMdensity.odc	complete
www.ics.uci.edu/~dan	complete
wics.ics.uci.edu/event/martin-luther-king-day-2?ical=1	complete
www.ics.uci.edu/~kay/scheme/restaurants1d.scm	complete
sli.ics.uci.edu/Classes/2014S-274b	complete
www.ics.uci.edu/~jain	complete
www.ics.uci.edu/~copper	complete
ngs.ics.uci.edu/tag/quantified-health	complete
cradl.ics.uci.edu/people	complete
www.ics.uci.edu/%7Emagda/Projects/WIP.html	complete
sli.ics.uci.edu/Classes-2008F/GroupAttributes	complete
sli.ics.uci.edu/video/cs178/Lecture04.html	complete
ngs.ics.uci.edu/author/ramesh/page/234	complete
www.ics.uci.edu/~yamingy/bayesD_demo1.r	complete
www.ics.uci.edu/%7Ebic	complete
ngs.ics.uci.edu/reflecting-on-your-life	complete
sli.ics.uci.edu/PmWiki/UrlApprovals	complete
www.ics.uci.edu/~babaks	complete
ngs.ics.uci.edu/professionalsocial/services	complete
sli.ics.uci.edu/PmWiki/BasicVariables	complete
ngs.ics.uci.edu/popular-videos	complete
wics.ics.uci.edu/author/zeronidan	complete
www.ics.uci.edu/~stasio/Papers/js04-abs.html	complete
www.ics.uci.edu/~redmiles/inf143-SQ08/schedule.html	complete
wics.ics.uci.edu/2nd-post	complete
www.ics.uci.edu/ugrad/policies	complete
www.ics.uci.edu/Arcadia/Teamware/demo/category.html	complete
motifmap.ics.uci.edu	complete
computableplant.ics.uci.edu/sw/ldsa	complete
graphics.ics.uci.edu/drupal	complete
www.ics.uci.edu/~kay/scheme/infx-tunes.scm	complete
evoke.ics.uci.edu?p=283	complete
www.ics.uci.edu/~vpalepu/2015/10/01/Attended-VISSOFT-2015.html	complete
sli.ics.uci.edu/Notes	complete
www.ics.uci.edu/~chenli/thunderbird-project.txt	complete
ngs.ics.uci.edu/healthy-foodie	complete
evoke.ics.uci.edu?p=281	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/KidneyData.txt	complete
www.ics.uci.edu/~feldman/LEC17.htm	complete
vision.ics.uci.edu/HANDS-2015	complete
www.ics.uci.edu/community/news/view_news?id=1271	complete
sana.ics.uci.edu/about.php	complete
www.ics.uci.edu/~dsm	complete
evoke.ics.uci.edu?feed=comments-rss2	complete
ngs.ics.uci.edu/blog/page/110	complete
www.ics.uci.edu/~lmartie/education/vectors_and_transformation	complete
ngs.ics.uci.edu/3-d-fax	complete
ngs.ics.uci.edu/5-million-channel-tv-is-here	complete
mondego.ics.uci.edu/projects/yelp	complete
ngs.ics.uci.edu/blog/page/251	complete
cwicsocal18.ics.uci.edu/faq	complete
wics.ics.uci.edu/wics-littlebits-workshops	complete
ngs.ics.uci.edu/study-astrology	complete
sli.ics.uci.edu/PmWiki/Internationalizations	complete
www.ics.uci.edu/~fowlkes/software/nca/nca_demo	complete
ngs.ics.uci.edu/words-events	complete
sli.ics.uci.edu/Classes/2016S-274b-ProjectIdeas	complete
www.ics.uci.edu/~shengyuj	complete
ngs.ics.uci.edu/next-generation-movies	complete
www.ics.uci.edu/computerscience/research/seminarseries	complete
www.ics.uci.edu/ugrad/sao/SAO_Events.php	complete
ngs.ics.uci.edu/category/general-updates/page/27	complete
ngs.ics.uci.edu/connection-among-events	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/Ch13RcodeLeukemia.txt	complete
sdcl.ics.uci.edu/2016/03/congratulations-sara	complete
sli.ics.uci.edu/PmWiki/EditVariables	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch11/WatkinsData.txt	complete
www.ics.uci.edu/~aburtsev	complete
www.ics.uci.edu/~dechter/talks/lifted-minischool-2014	complete
sherlock.ics.uci.edu	complete
sli.ics.uci.edu/PmWiki/CustomWikiStyles	complete
sli.ics.uci.edu/Profiles/Priya	complete
sdcl.ics.uci.edu	complete
ngs.ics.uci.edu/category/experiential-computing/page/42	complete
sli.ics.uci.edu/video/cs178/Lecture06.html	complete
isg.ics.uci.edu	complete
www.ics.uci.edu/~yawenl2/RacialViolenceArchiveMockup/index.html	complete
www.ics.uci.edu/~redmiles/ics203b-SQ05/links.html	complete
sdcl.ics.uci.edu/category/news/page/5	complete
www.ics.uci.edu/~kay/courses/i42/hw/labA.html	complete
wics.ics.uci.edu/event/presidents-day-2?ical=1	complete
sli.ics.uci.edu/Site/ListAllPages	complete
ngs.ics.uci.edu/where-is-this	complete
www.ics.uci.edu/~dvk/pub/IS07_dvk_pqry.html	complete
www.ics.uci.edu/~kay/courses/i42/w07.html	complete
ngs.ics.uci.edu/blog/page/176	complete
ngs.ics.uci.edu/anytown-online	complete
www.ics.uci.edu/~theory	complete
ngs.ics.uci.edu/ipod-for-print	complete
ngs.ics.uci.edu/blog/page/175	complete
sli.ics.uci.edu/PmWiki/LayoutVariables	complete
ngs.ics.uci.edu/maps-become-more-visual	complete
computableplant.ics.uci.edu/papers/2006/phyllotaxis05/pathwayV5.nb	complete
ngs.ics.uci.edu/blog/page/174	complete
ngs.ics.uci.edu/category/entrepreneurism/page/8	complete
www.ics.uci.edu/~kay/courses/i42	complete
www.ics.uci.edu/~kay/courses/h21/f06.html	complete
cml.ics.uci.edu/2011/09/2011_smythkdd	complete
ngs.ics.uci.edu/on-tags	complete
ngs.ics.uci.edu/category/entrepreneurism/page/6	complete
ngs.ics.uci.edu/category/entrepreneurism/page/7	complete
ngs.ics.uci.edu/tag/storytelling/page/2	complete
ngs.ics.uci.edu/category/entrepreneurism/page/2	complete
ngs.ics.uci.edu/category/entrepreneurism/page/3	complete
www.ics.uci.edu/~kay/courses/i42/questions.html	complete
ngs.ics.uci.edu/inspirational-thoughts	complete
ngs.ics.uci.edu/multimedia-search-in-france	complete
www.ics.uci.edu/~skong2/SMMMSG.html	complete
ngs.ics.uci.edu/sitting-among-packed-boxes	complete
cml.ics.uci.edu?cat=4	complete
sli.ics.uci.edu/PmWiki/WikiFarms	complete
www.ics.uci.edu/~ronen	complete
woda15.ics.uci.edu	complete
evoke.ics.uci.edu/newsite/wp-login.php	complete
